gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2710194905	141	100	1	141	1	141	6.8e-96	317	KO:K09936	bacterial/archaeal transporter family-2 protein		
2710194906	231	100	1	231	1	231	0.0e+00	526	KO:K16326	CRP/FNR family transcriptional regulator, putaive post-exponential-phase nitrogen-starvation regulator		
2710194907	158	100	1	158	1	158	1.1e-107	352	KO:K09936	bacterial/archaeal transporter family-2 protein		
2710194908	258	68.63	1	255	1	255	6.9e-128	420	KO:K01613	phosphatidylserine decarboxylase [EC:4.1.1.65]	EC:4.1.1.65	
2710194910	738	100	1	738	1	738	0.0e+00	1760	KO:K03782	catalase-peroxidase [EC:1.11.1.21]	EC:1.11.1.21	
2710194912	539	100	1	539	1	539	0.0e+00	1190	KO:K06295	spore germination protein KA		
2710194913	405	100	1	405	1	405	0.0e+00	915	KO:K06297	spore germination protein KC		
2710194914	369	100	1	369	1	369	0.0e+00	806	KO:K06296	spore germination protein KB		
2710194917	342	90.85	55	338	1	284	0.0e+00	606	KO:K18844	spectinomycin phosphotransferase		
2710194920	172	100	1	172	1	172	3.1e-124	401	KO:K22441	diamine N-acetyltransferase [EC:2.3.1.57]	EC:2.3.1.57	
2710194921	202	100	1	202	1	202	0.0e+00	476	KO:K07734	transcriptional regulator		
2710194928	346	100	1	346	1	346	0.0e+00	801	KO:K13979	alcohol dehydrogenase (NADP+) [EC:1.1.1.2]	EC:1.1.1.2	
2710194937	192	100	1	192	1	192	0.0e+00	443	KO:K05795	tellurium resistance protein TerD		
2710194938	192	100	1	192	1	192	0.0e+00	451	KO:K05795	tellurium resistance protein TerD		
2710194946	364	75.82	1	364	1	349	0.0e+00	608	KO:K01174	micrococcal nuclease [EC:3.1.31.1]	EC:3.1.31.1	
2710194952	319	100	1	319	1	319	0.0e+00	736	KO:K02025	multiple sugar transport system permease protein		
2710194953	277	100	1	277	1	277	0.0e+00	636	KO:K02026	multiple sugar transport system permease protein		
2710194954	598	100	1	598	1	598	0.0e+00	1400	KO:K05988	dextranase [EC:3.2.1.11]	EC:3.2.1.11	
2710194955	592	100	1	592	1	592	0.0e+00	1330	KO:K07718	two-component system, sensor histidine kinase YesM [EC:2.7.13.3]	EC:2.7.13.3	
2710194956	510	100	1	510	1	510	0.0e+00	1170	KO:K07720	two-component system, response regulator YesN		
2710194958	558	100	1	558	1	558	0.0e+00	1350	KO:K01182	oligo-1,6-glucosidase [EC:3.2.1.10]	EC:3.2.1.10	
2710194966	326	97.24	1	326	1	326	0.0e+00	753	KO:K22227	AdoMet-dependent heme synthase [EC:1.3.98.6]	EC:1.3.98.6	
2710194973	189	95.77	1	189	1	189	0.0e+00	425	KO:K06133	4'-phosphopantetheinyl transferase [EC:2.7.8.-]	EC:2.7.8.-	
2710194974	397	35.95	1	390	1	393	5.9e-86	311	KO:K05825	2-aminoadipate transaminase [EC:2.6.1.-]	EC:2.6.1.-	
2710194975	631	55.52	1	625	1	624	0.0e+00	822	KO:K06158	ATP-binding cassette, subfamily F, member 3		
2710194978	341	63.39	1	335	1	336	0.0e+00	521	KO:K07451	5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]	EC:3.1.21.-	
2710194981	648	100	1	648	1	648	0.0e+00	1510	KO:K09384	uncharacterized protein		
2710194984	466	58.17	2	448	1	444	0.0e+00	591	KO:K01258	tripeptide aminopeptidase [EC:3.4.11.4]	EC:3.4.11.4	
2710194986	288	67.25	1	285	1	287	0.0e+00	468	KO:K07454	putative restriction endonuclease		
2710194987	146	100	1	146	1	146	1.2e-105	345	KO:K09825	Fur family transcriptional regulator, peroxide stress response regulator		
2710194988	182	100	1	182	1	182	9.4e-130	418	KO:K00798	cob(I)alamin adenosyltransferase [EC:2.5.1.17]	EC:2.5.1.17	
2710194990	154	100	1	154	1	154	1.7e-112	366	KO:K03564	thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]	EC:1.11.1.24	
2710194991	134	100	1	134	1	134	5.1e-96	317	KO:K08713	potassium channel LctB		
2710194992	261	100	1	261	1	261	0.0e+00	609	KO:K25154	viologen exporter family transport system permease protein		
2710194993	263	100	1	263	1	263	0.0e+00	598	KO:K25155	viologen exporter family transport system permease protein		
2710194994	336	100	1	336	1	336	0.0e+00	759	KO:K25156	viologen exporter family transport system ATP-binding protein		
2710194995	428	100	1	428	1	428	0.0e+00	980	KO:K01845	glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]	EC:5.4.3.8	
2710194997	298	100	1	298	1	298	0.0e+00	666	KO:K02034	peptide/nickel transport system permease protein		
2710194998	334	100	1	334	1	334	0.0e+00	748	KO:K02033	peptide/nickel transport system permease protein		
2710194999	538	100	1	538	1	538	0.0e+00	1260	KO:K02035	peptide/nickel transport system substrate-binding protein		
2710195000	321	100	1	321	1	321	0.0e+00	742	KO:K02032	peptide/nickel transport system ATP-binding protein		
2710195001	338	100	1	338	1	338	0.0e+00	770	KO:K02031	peptide/nickel transport system ATP-binding protein		
2710195002	582	100	1	582	1	582	0.0e+00	1300	KO:K24708	ATP-binding cassette, subfamily B, putative efflux pump [EC:7.6.2.-]	EC:7.6.2.-	
2710195003	182	100	1	182	1	182	0.0e+00	449	KO:K07586	uncharacterized protein		
2710195005	68	100	1	68	1	68	1.3e-41	155	KO:K06422	small acid-soluble spore protein E (minor gamma-type SASP)		
2710195006	247	100	1	247	1	247	0.0e+00	539	KO:K10780	enoyl-[acyl-carrier protein] reductase III [EC:1.3.1.104]	EC:1.3.1.104	
2710195008	368	100	1	368	1	368	0.0e+00	844	KO:K03575	A/G-specific adenine glycosylase [EC:3.2.2.31]	EC:3.2.2.31	
2710195010	328	100	1	328	1	328	0.0e+00	754	KO:K07038	inner membrane protein		
2710195012	54	100	1	54	1	54	1.9e-33	130	KO:K06428	small acid-soluble spore protein K (minor)		
2710195017	268	100	1	268	1	268	0.0e+00	613	KO:K03565	regulatory protein		
2710195018	301	100	1	301	1	301	0.0e+00	691	KO:K07071	uncharacterized protein		
2710195020	166	100	1	166	1	166	1.0e-125	404	KO:K16937	thiosulfate dehydrogenase (quinone) large subunit [EC:1.8.5.2]	EC:1.8.5.2	
2710195023	876	100	1	876	1	876	0.0e+00	2000	KO:K03802	cyanophycin synthetase [EC:6.3.2.29 6.3.2.30]	EC:6.3.2.29	
2710195023	876	100	1	876	1	876	0.0e+00	2000	KO:K03802	cyanophycin synthetase [EC:6.3.2.29 6.3.2.30]	EC:6.3.2.30	
2710195024	264	100	1	264	1	264	0.0e+00	593	KO:K13282	cyanophycinase [EC:3.4.15.6]	EC:3.4.15.6	
2710195026	103	100	1	103	1	103	2.6e-70	240	KO:K07443	methylated-DNA-protein-cysteine methyltransferase related protein		
2710195027	247	100	1	247	1	247	0.0e+00	567	KO:K21064	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]	EC:3.1.3.104	
2710195030	712	100	1	712	1	712	0.0e+00	1590	KO:K03697	ATP-dependent Clp protease ATP-binding subunit ClpE		
2710195033	683	100	1	683	1	683	0.0e+00	1600	KO:K03781	catalase [EC:1.11.1.6]	EC:1.11.1.6	
2710195037	424	100	1	424	1	424	0.0e+00	942	KO:K06902	MFS transporter, UMF1 family		
2710195038	211	100	1	211	1	211	0.0e+00	491	KO:K01118	FMN-dependent NADH-azoreductase [EC:1.7.1.17]	EC:1.7.1.17	
2710195041	173	100	1	173	1	173	2.6e-120	390	KO:K02217	ferritin [EC:1.16.3.2]	EC:1.16.3.2	
2710195045	135	100	1	135	1	135	1.0e-92	307	KO:K08713	potassium channel LctB		
2710195048	348	100	1	348	1	348	0.0e+00	784	KO:K21567	ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1]	EC:1.18.1.2	
2710195048	348	100	1	348	1	348	0.0e+00	784	KO:K21567	ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1]	EC:1.19.1.1	
2710195049	281	100	1	281	1	281	0.0e+00	640	KO:K25290	ferric hydroxamate/heme transport system ATP-binding protein [EC:7.2.2.16]	EC:7.2.2.16	
2710195050	308	100	1	308	1	308	0.0e+00	709	KO:K25308	ferric hydroxamate/heme transport system substrate-binding protein		
2710195051	335	76.22	8	335	9	336	0.0e+00	586	KO:K25288	ferric hydroxamate/heme transport system permease protein		
2710195052	342	99.12	1	342	1	342	0.0e+00	754	KO:K25289	ferric hydroxamate/heme transport system permease protein		
2710195053	326	100	1	326	1	326	0.0e+00	706	KO:K03453	bile acid:Na+ symporter, BASS family		
2710195054	465	100	1	465	1	465	0.0e+00	1070	KO:K00102	D-lactate dehydrogenase (cytochrome) [EC:1.1.2.4]	EC:1.1.2.4	
2710195056	320	97.19	1	320	1	320	0.0e+00	719	KO:K06889	uncharacterized protein		
2710195057	462	97.61	1	461	1	461	0.0e+00	1030	KO:K01081	5'-nucleotidase [EC:3.1.3.5]	EC:3.1.3.5	
2710195061	581	100	1	581	1	581	0.0e+00	1310	KO:K01486	adenine deaminase [EC:3.5.4.2]	EC:3.5.4.2	
2710195062	504	100	1	504	1	504	0.0e+00	1100	KO:K07192	flotillin		
2710195064	453	100	1	453	1	453	0.0e+00	1020	KO:K14445	solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2/3/5		
2710195065	504	100	1	504	1	504	0.0e+00	1170	KO:K13796	tricarballylate dehydrogenase		
2710195066	504	100	1	504	1	504	0.0e+00	1110	KO:K07793	putative tricarboxylic transport membrane protein		
2710195067	148	100	1	148	1	148	6.5e-101	332	KO:K07794	putative tricarboxylic transport membrane protein		
2710195069	231	100	1	231	1	231	0.0e+00	514	KO:K11638	two-component system, CitB family, response regulator CitT		
2710195070	533	100	1	533	1	533	0.0e+00	1170	KO:K11637	two-component system, CitB family, sensor histidine kinase CitS [EC:2.7.13.3]	EC:2.7.13.3	
2710195071	334	100	1	334	1	334	0.0e+00	739	KO:K02034	peptide/nickel transport system permease protein		
2710195072	294	100	1	294	1	294	0.0e+00	672	KO:K02033	peptide/nickel transport system permease protein		
2710195076	416	100	1	416	1	416	0.0e+00	959	KO:K20480	HTH-type transcriptional regulator, quorum sensing regulator NprR		
2710195078	268	57.03	4	259	1	256	3.6e-103	351	KO:K00675	N-hydroxyarylamine O-acetyltransferase [EC:2.3.1.118]	EC:2.3.1.118	
2710195079	317	59.03	5	313	5	313	1.9e-129	431	KO:K22343	dimethylamine monooxygenase subunit B [EC:1.14.13.238]	EC:1.14.13.238	
2710195080	161	38.67	6	150	8	157	6.7e-28	125	KO:K22344	dimethylamine monooxygenase subunit C [EC:1.14.13.238]	EC:1.14.13.238	
2710195081	311	80.26	1	309	2	310	0.0e+00	612	KO:K22342	dimethylamine monooxygenase subunit A [EC:1.14.13.238]	EC:1.14.13.238	
2710195082	622	100	1	622	1	622	0.0e+00	1460	KO:K18115	sporulenol synthase [EC:4.2.1.137]	EC:4.2.1.137	
2710195084	496	100	1	496	1	496	0.0e+00	1170	KO:K00266	glutamate synthase (NADPH) small chain [EC:1.4.1.13]	EC:1.4.1.13	
2710195088	346	99.13	1	346	1	346	0.0e+00	788	KO:K06917	tRNA 2-selenouridine synthase [EC:2.9.1.3]	EC:2.9.1.3	
2710195090	183	100	1	183	1	183	0.0e+00	438	KO:K00456	cysteine dioxygenase [EC:1.13.11.20]	EC:1.13.11.20	
2710195092	443	100	1	443	1	443	0.0e+00	1010	KO:K01222	6-phospho-beta-glucosidase [EC:3.2.1.86]	EC:3.2.1.86	
2710195094	426	100	1	426	1	426	0.0e+00	960	KO:K02761	cellobiose PTS system EIIC component		
2710195095	101	100	1	101	1	101	1.1e-68	235	KO:K02760	cellobiose PTS system EIIB component [EC:2.7.1.196 2.7.1.205]	EC:2.7.1.196	
2710195095	101	100	1	101	1	101	1.1e-68	235	KO:K02760	cellobiose PTS system EIIB component [EC:2.7.1.196 2.7.1.205]	EC:2.7.1.205	
2710195097	112	100	1	112	1	112	6.5e-73	249	KO:K02759	cellobiose PTS system EIIA component [EC:2.7.1.196 2.7.1.205]	EC:2.7.1.196	
2710195097	112	100	1	112	1	112	6.5e-73	249	KO:K02759	cellobiose PTS system EIIA component [EC:2.7.1.196 2.7.1.205]	EC:2.7.1.205	
2710195098	365	100	1	365	1	365	0.0e+00	845	KO:K09963	uncharacterized protein		
2710195100	389	100	1	389	1	389	0.0e+00	886	KO:K09001	anhydro-N-acetylmuramic acid kinase [EC:2.7.1.170]	EC:2.7.1.170	
2710195101	470	100	1	470	1	470	0.0e+00	1060	KO:K00104	glycolate dehydrogenase FAD-linked subunit [EC:1.1.99.14]	EC:1.1.99.14	
2710195102	439	100	1	439	1	439	0.0e+00	1020	KO:K11473	glycolate dehydrogenase iron-sulfur subunit [EC:1.1.99.14]	EC:1.1.99.14	
2710195104	305	100	1	305	1	305	0.0e+00	688	KO:K00077	2-dehydropantoate 2-reductase [EC:1.1.1.169]	EC:1.1.1.169	
2710195106	467	100	1	467	1	467	0.0e+00	1070	KO:K04759	ferrous iron transport protein B		
2710195108	83	100	1	83	1	83	1.5e-50	182	KO:K04758	ferrous iron transport protein A		
2710195111	415	100	1	415	1	415	0.0e+00	913	KO:K07697	two-component system, sporulation sensor kinase B [EC:2.7.13.3]	EC:2.7.13.3	
2710195115	194	100	1	194	1	194	0.0e+00	432	KO:K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	EC:3.4.21.92	
2710195117	224	90.62	1	224	1	224	0.0e+00	473	KO:K02483	two-component system, OmpR family, response regulator		
2710195119	352	100	1	352	1	352	0.0e+00	778	KO:K09813	hemin transport system permease protein		
2710195120	217	100	1	217	1	217	0.0e+00	483	KO:K09814	hemin transport system ATP-binding protein [EC:7.6.2.-]	EC:7.6.2.-	
2710195124	510	67.58	1	509	1	509	0.0e+00	858	KO:K06324	spore coat protein A, manganese oxidase [EC:1.16.3.3]	EC:1.16.3.3	
2710195125	234	100	1	234	1	234	0.0e+00	543	KO:K00782	L-lactate dehydrogenase complex protein LldG		
2710195126	479	100	1	479	1	479	0.0e+00	1110	KO:K18929	L-lactate dehydrogenase complex protein LldF		
2710195127	238	100	1	238	1	238	0.0e+00	562	KO:K18928	L-lactate dehydrogenase complex protein LldE		
2710195128	594	100	1	594	1	594	0.0e+00	1320	KO:K03303	lactate permease		
2710195129	239	100	1	239	1	239	0.0e+00	527	KO:K05799	GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex		
2710195130	285	100	1	285	1	285	0.0e+00	675	KO:K13653	AraC family transcriptional regulator		
2710195133	492	100	1	492	1	492	0.0e+00	1150	KO:K00274	monoamine oxidase [EC:1.4.3.4]	EC:1.4.3.4	
2710195135	70	100	1	70	1	70	3.6e-42	157	KO:K07729	putative transcriptional regulator		
2710195137	472	100	1	472	1	472	0.0e+00	1070	KO:K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	EC:1.2.1.16	
2710195137	472	100	1	472	1	472	0.0e+00	1070	KO:K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	EC:1.2.1.20	
2710195137	472	100	1	472	1	472	0.0e+00	1070	KO:K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	EC:1.2.1.79	
2710195139	432	100	1	432	1	432	0.0e+00	956	KO:K03311	branched-chain amino acid:cation transporter, LIVCS family		
2710195147	239	91.18	1	238	1	238	0.0e+00	472	KO:K07090	uncharacterized protein		
2710195154	472	100	1	472	1	472	0.0e+00	1070	KO:K03310	alanine or glycine:cation symporter, AGCS family		
2710195157	279	100	1	279	1	279	0.0e+00	645	KO:K02351	putative membrane protein		
2710195159	439	100	1	439	1	439	0.0e+00	986	KO:K03665	GTPase		
2710195161	274	100	1	274	1	274	0.0e+00	622	KO:K18009	meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]	EC:1.1.1.-	
2710195161	274	100	1	274	1	274	0.0e+00	622	KO:K18009	meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]	EC:1.1.1.304	
2710195161	274	100	1	274	1	274	0.0e+00	622	KO:K18009	meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]	EC:1.1.1.76	
2710195163	191	100	1	191	1	191	0.0e+00	435	KO:K22106	TetR/AcrR family transcriptional regulator, repressor of fatR-cypB operon		
2710195164	1055	100	1	1055	1	1055	0.0e+00	2440	KO:K14338	cytochrome P450 / NADPH-cytochrome P450 reductase [EC:1.14.14.1 1.6.2.4]	EC:1.14.14.1	
2710195164	1055	100	1	1055	1	1055	0.0e+00	2440	KO:K14338	cytochrome P450 / NADPH-cytochrome P450 reductase [EC:1.14.14.1 1.6.2.4]	EC:1.6.2.4	
2710195165	276	100	1	276	1	276	0.0e+00	628	KO:K02026	multiple sugar transport system permease protein		
2710195166	299	100	1	299	1	299	0.0e+00	663	KO:K02025	multiple sugar transport system permease protein		
2710195167	417	100	1	417	1	417	0.0e+00	961	KO:K02027	multiple sugar transport system substrate-binding protein		
2710195169	338	100	1	338	1	338	0.0e+00	754	KO:K02529	LacI family transcriptional regulator, galactose operon repressor		
2710195170	288	100	1	288	1	288	0.0e+00	669	KO:K13653	AraC family transcriptional regulator		
2710195171	481	100	1	481	1	481	0.0e+00	1100	KO:K05592	ATP-dependent RNA helicase DeaD [EC:5.6.2.7]	EC:5.6.2.7	
2710195173	66	100	1	66	1	66	1.0e-41	155	KO:K03704	cold shock protein		
2710195176	66	100	1	66	1	66	1.0e-41	155	KO:K03704	cold shock protein		
2710195179	235	100	1	235	1	235	0.0e+00	534	KO:K06182	23S rRNA pseudouridine2604 synthase [EC:5.4.99.21]	EC:5.4.99.21	
2710195180	205	100	1	205	1	205	0.0e+00	463	KO:K07220	uncharacterized protein		
2710195181	332	100	1	332	1	332	0.0e+00	730	KO:K03306	inorganic phosphate transporter, PiT family		
2710195183	157	98.09	1	157	1	157	1.3e-106	349	KO:K07693	two-component system, NarL family, response regulator DesR		
2710195184	343	100	1	343	1	343	0.0e+00	798	KO:K10255	acyl-lipid omega-6 desaturase (Delta-12 desaturase) [EC:1.14.19.23 1.14.19.45]	EC:1.14.19.23	
2710195184	343	100	1	343	1	343	0.0e+00	798	KO:K10255	acyl-lipid omega-6 desaturase (Delta-12 desaturase) [EC:1.14.19.23 1.14.19.45]	EC:1.14.19.45	
2710195187	287	100	1	287	1	287	0.0e+00	653	KO:K01243	adenosylhomocysteine nucleosidase [EC:3.2.2.9]	EC:3.2.2.9	
2710195188	299	100	1	299	1	299	0.0e+00	684	KO:K03810	virulence factor		
2710195189	274	100	1	274	1	274	0.0e+00	639	KO:K05522	endonuclease VIII [EC:3.2.2.- 4.2.99.18]	EC:3.2.2.-	
2710195189	274	100	1	274	1	274	0.0e+00	639	KO:K05522	endonuclease VIII [EC:3.2.2.- 4.2.99.18]	EC:4.2.99.18	
2710195190	738	99.32	1	738	1	738	0.0e+00	1640	KO:K02004	putative ABC transport system permease protein		
2710195191	233	100	1	233	1	233	0.0e+00	516	KO:K02003	putative ABC transport system ATP-binding protein		
2710195195	482	100	1	482	1	482	0.0e+00	1120	KO:K08997	protein adenylyltransferase [EC:2.7.7.108]	EC:2.7.7.108	
2710195197	303	69.76	11	301	4	291	0.0e+00	472	KO:K02033	peptide/nickel transport system permease protein		
2710195198	341	100	1	341	1	341	0.0e+00	771	KO:K02034	peptide/nickel transport system permease protein		
2710195200	462	100	1	462	1	462	0.0e+00	1080	KO:K03215	23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]	EC:2.1.1.190	
2710195202	293	100	1	293	1	293	0.0e+00	645	KO:K03799	heat shock protein HtpX [EC:3.4.24.-]	EC:3.4.24.-	
2710195204	665	100	1	665	1	665	0.0e+00	1480	KO:K01421	putative membrane protein		
2710195206	163	100	1	163	1	163	3.7e-121	391	KO:K13653	AraC family transcriptional regulator		
2710195209	342	99.12	1	342	1	342	0.0e+00	784	KO:K02034	peptide/nickel transport system permease protein		
2710195210	289	100	1	289	1	289	0.0e+00	638	KO:K02033	peptide/nickel transport system permease protein		
2710195211	428	100	1	428	1	428	0.0e+00	980	KO:K01586	diaminopimelate decarboxylase [EC:4.1.1.20]	EC:4.1.1.20	
2710195215	217	100	1	217	1	217	0.0e+00	499	KO:K00472	prolyl 4-hydroxylase [EC:1.14.11.2]	EC:1.14.11.2	
2710195216	380	100	1	380	1	380	0.0e+00	851	KO:K00009	mannitol-1-phosphate 5-dehydrogenase [EC:1.1.1.17]	EC:1.1.1.17	
2710195217	689	100	1	689	1	689	0.0e+00	1530	KO:K03483	mannitol operon transcriptional activator		
2710195218	635	100	1	635	1	635	0.0e+00	1410	KO:K02800	mannitol PTS system EIICBA or EIICB component [EC:2.7.1.197]	EC:2.7.1.197	
2710195222	277	100	1	277	1	277	0.0e+00	627	KO:K17763	rsbT co-antagonist protein RsbR		
2710195223	607	100	1	607	1	607	0.0e+00	1410	KO:K01953	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]	EC:6.3.5.4	
2710195233	579	100	1	579	1	579	0.0e+00	1300	KO:K06147	ATP-binding cassette, subfamily B, bacterial		
2710195237	131	100	1	131	1	131	1.9e-89	298	KO:K16509	regulatory protein spx		
2710195238	248	100	1	248	1	248	0.0e+00	543	KO:K01992	ABC-2 type transport system permease protein		
2710195239	322	100	1	322	1	322	0.0e+00	709	KO:K01990	ABC-2 type transport system ATP-binding protein		
2710195240	284	44.24	6	274	12	280	1.5e-77	278	KO:K01259	proline iminopeptidase [EC:3.4.11.5]	EC:3.4.11.5	
2710195244	73	100	1	73	1	73	3.8e-43	160	KO:K07727	putative transcriptional regulator		
2710195246	158	92.36	1	157	1	157	1.9e-108	355	KO:K13653	AraC family transcriptional regulator		
2710195248	139	99.28	1	139	1	139	2.8e-96	318	KO:K06075	MarR family transcriptional regulator, transcriptional regulator for hemolysin		
2710195249	430	100	1	430	1	430	0.0e+00	963	KO:K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	EC:6.1.1.21	
2710195251	199	99.5	1	199	1	199	0.0e+00	450	KO:K22479	N-acetyltransferase		
2710195253	269	95.17	1	269	1	269	0.0e+00	608	KO:K01069	hydroxyacylglutathione hydrolase [EC:3.1.2.6]	EC:3.1.2.6	
2710195255	143	100	1	143	1	143	5.7e-103	337	KO:K01489	cytidine deaminase [EC:3.5.4.5]	EC:3.5.4.5	
2710195257	355	100	1	355	1	355	0.0e+00	796	KO:K01266	D-aminopeptidase [EC:3.4.11.19]	EC:3.4.11.19	
2710195259	417	100	1	417	1	417	0.0e+00	943	KO:K07697	two-component system, sporulation sensor kinase B [EC:2.7.13.3]	EC:2.7.13.3	
2710195260	205	91.58	4	205	4	205	0.0e+00	436	KO:K00876	uridine kinase [EC:2.7.1.48]	EC:2.7.1.48	
2710195261	169	89.29	1	168	1	168	1.0e-107	354	KO:K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	EC:3.5.4.33	
2710195262	653	100	1	653	1	653	0.0e+00	1510	KO:K07093	uncharacterized protein		
2710195278	450	88.67	1	450	1	450	0.0e+00	922	KO:K22278	peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]	EC:3.5.1.104	
2710195280	123	100	1	123	1	123	6.5e-90	298	KO:K05937	uncharacterized protein		
2710195282	492	100	1	492	1	492	0.0e+00	1080	KO:K03321	sulfate permease, SulP family		
2710195285	108	100	1	108	1	108	1.3e-74	253	KO:K03892	ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor		
2710195287	288	100	1	288	1	288	0.0e+00	643	KO:K07089	uncharacterized protein		
2710195288	139	100	1	139	1	139	2.8e-103	338	KO:K03741	arsenate reductase (thioredoxin) [EC:1.20.4.4]	EC:1.20.4.4	
2710195289	429	100	1	429	1	429	0.0e+00	936	KO:K03893	arsenical pump membrane protein		
2710195290	110	100	1	110	1	110	2.2e-74	253	KO:K03892	ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor		
2710195293	154	99.35	1	154	1	154	1.9e-108	354	KO:K08310	dihydroneopterin triphosphate diphosphatase [EC:3.6.1.67]	EC:3.6.1.67	
2710195294	195	98.97	1	195	1	195	0.0e+00	442	KO:K01834	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]	EC:5.4.2.11	
2710195304	109	100	1	109	1	109	1.9e-76	258	KO:K02503	histidine triad (HIT) family protein [EC:3.9.1.-]	EC:3.9.1.-	
2710195305	699	100	1	699	1	699	0.0e+00	1570	KO:K03483	mannitol operon transcriptional activator		
2710195306	88	100	1	88	1	88	1.5e-54	194	KO:K02822	ascorbate PTS system EIIB component [EC:2.7.1.194]	EC:2.7.1.194	
2710195307	455	100	1	455	1	455	0.0e+00	995	KO:K03475	ascorbate PTS system EIIC component		
2710195308	332	100	1	332	1	332	0.0e+00	748	KO:K01992	ABC-2 type transport system permease protein		
2710195309	308	100	1	308	1	308	0.0e+00	683	KO:K01990	ABC-2 type transport system ATP-binding protein		
2710195312	301	46.82	1	299	1	296	7.6e-87	307	KO:K06385	stage II sporulation protein P		
2710195313	179	69.54	5	178	3	176	4.4e-84	288	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		
2710195316	263	96.58	1	263	1	263	0.0e+00	607	KO:K00662	aminoglycoside 3-N-acetyltransferase [EC:2.3.1.81]	EC:2.3.1.81	
