gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2710198082	385	6	361	0.0e+00	481.6	TIGR02091	glucose-1-phosphate adenylyltransferase
2710198084	481	1	472	0.0e+00	555.7	TIGR02095	glycogen/starch synthase, ADP-glucose type
2710198085	801	4	794	0.0e+00	1141.9	TIGR02093	glycogen/starch/alpha-glucan phosphorylases
2710198086	251	5	163	3.0e-57	179.3	TIGR02890	regulatory protein, yteA family
2710198087	308	24	301	4.0e-41	127.3	TIGR00751	1,4-dihydroxy-2-naphthoate octaprenyltransferase
2710198088	468	111	462	5.5e-118	380.1	TIGR00543	isochorismate synthases
2710198089	584	11	443	0.0e+00	486.2	TIGR00173	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase
2710198090	249	1	247	2.4e-94	301.5	TIGR03695	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
2710198091	272	11	268	0.0e+00	435	TIGR01929	naphthoate synthase (dihydroxynaphthoic acid synthetase)
2710198092	496	31	483	0.0e+00	454.2	TIGR01923	O-succinylbenzoate-CoA ligase
2710198093	373	9	333	7.6e-123	395.6	TIGR01928	o-succinylbenzoate synthase
2710198098	78	5	78	3.0e-36	109.4	TIGR00278	putative membrane protein insertion efficiency factor
2710198103	129	10	129	4.3e-34	103.4	TIGR01593	toxin secretion/phage lysis holin
2710198105	157	2	156	7.0e-62	193.7	TIGR02705	nucleoside triphosphatase YtkD
2710198115	529	1	528	0.0e+00	836.8	TIGR00224	phosphoenolpyruvate carboxykinase (ATP)
2710198116	400	7	397	0.0e+00	627.7	TIGR01034	S-adenosylmethionine synthetase
2710198120	806	160	498	6.2e-84	268.2	TIGR03296	M6 family metalloprotease domain
2710198121	331	3	329	0.0e+00	421.9	TIGR03558	luciferase family oxidoreductase, group 1
2710198123	289	1	285	0.0e+00	429	TIGR01212	radical SAM protein, TIGR01212 family
2710198131	258	4	258	2.5e-115	370.1	TIGR01963	3-hydroxybutyrate dehydrogenase
2710198132	804	3	804	0.0e+00	1191.6	TIGR00396	leucyl-tRNA synthetase, eubacterial and mitochondrial family
2710198134	500	70	475	3.7e-122	393.8	TIGR00666	D-alanyl-D-alanine carboxypeptidase, serine-type, PBP4 family
2710198136	420	7	415	0.0e+00	479.7	TIGR00275	flavoprotein, HI0933 family
2710198138	239	66	227	6.4e-49	151.9	TIGR00093	pseudouridine synthase
2710198141	580	4	576	0.0e+00	702	TIGR03710	2-oxoacid:acceptor oxidoreductase, alpha subunit
2710198142	288	13	286	4.2e-102	327.5	TIGR02177	2-oxoacid:acceptor oxidoreductase, beta subunit, pyruvate/2-ketoisovalerate family
2710198154	364	1	359	1.2e-89	287	TIGR00236	UDP-N-acetylglucosamine 2-epimerase
2710198159	257	1	255	7.4e-95	303.3	TIGR01331	3'(2'),5'-bisphosphate nucleotidase, bacterial
2710198160	198	8	192	2.7e-82	260.9	TIGR00455	adenylyl-sulfate kinase
2710198162	386	4	376	0.0e+00	444.8	TIGR00339	ATP sulphurylase
2710198166	547	96	528	0.0e+00	542.6	TIGR00089	radical SAM methylthiotransferase, MiaB/RimO family
2710198166	547	96	531	0.0e+00	680.9	TIGR01574	tRNA-N(6)-(isopentenyl)adenosine-37 thiotransferase enzyme MiaB
2710198169	329	12	329	6.9e-50	156.1	TIGR00698	conserved hypothetical integral membrane protein
2710198170	722	2	722	0.0e+00	850.6	TIGR01056	DNA topoisomerase III, bacteria and conjugative plasmid
2710198175	428	4	318	2.0e-61	193.7	TIGR01037	dihydroorotate dehydrogenase (subfamily 1) family protein
2710198176	475	15	441	7.3e-66	209.7	TIGR00857	dihydroorotase, multifunctional complex type
2710198176	475	3	455	0.0e+00	669.5	TIGR02033	D-hydantoinase
2710198177	516	35	460	9.5e-69	218.1	TIGR00800	NCS1 nucleoside transporter family
2710198181	488	11	486	0.0e+00	615.7	TIGR01722	methylmalonic acid semialdehyde dehydrogenase
2710198186	877	8	873	0.0e+00	1194	TIGR01070	DNA mismatch repair protein MutS
2710198187	621	2	306	3.5e-103	331.5	TIGR00585	DNA mismatch repair protein MutL
2710198191	319	9	295	3.9e-121	389.7	TIGR00174	tRNA dimethylallyltransferase
2710198192	77	5	65	4.2e-34	102.5	TIGR02383	RNA chaperone Hfq
2710198193	318	46	307	0.0e+00	439.4	TIGR02881	stage V sporulation protein K
2710198199	338	125	337	1.3e-26	79.6	TIGR00025	ABC transporter efflux protein, DrrB family
2710198201	227	5	221	1.8e-115	370.1	TIGR04000	bacillithiol biosynthesis deacetylase BshB2
2710198203	267	4	260	4.5e-86	274.2	TIGR00097	hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase
2710198206	223	6	215	8.7e-84	266.6	TIGR00628	uracil-DNA glycosylase
2710198209	154	61	142	2.1e-47	145.4	TIGR02728	spore coat protein GerQ
2710198212	323	19	319	2.3e-128	413.9	TIGR00651	phosphate acetyltransferase
2710198214	275	6	145	9.4e-47	145.3	TIGR02894	transcription factor, RsfA family
2710198219	61	1	61	4.6e-32	96.2	TIGR00013	4-oxalocrotonate tautomerase family enzyme
2710198222	686	71	608	0.0e+00	597.2	TIGR02074	penicillin-binding protein, 1A family
2710198223	276	5	270	1.9e-123	397	TIGR00417	spermidine synthase
2710198224	290	10	287	8.1e-121	388.8	TIGR01230	agmatinase
2710198226	556	7	556	0.0e+00	583	TIGR00456	arginyl-tRNA synthetase
2710198227	59	3	51	7.1e-23	66.2	TIGR03510	XapX domain
2710198228	317	1	303	8.7e-105	336.5	TIGR00629	UV damage endonuclease UvdE
2710198229	401	27	401	2.4e-102	329.3	TIGR04265	cardiolipin synthase
2710198231	395	6	391	0.0e+00	459.5	TIGR01930	acetyl-CoA acetyltransferases
2710198236	1088	11	144	2.4e-19	57.3	TIGR00640	methylmalonyl-CoA mutase C-terminal domain
2710198236	1088	537	1088	1.3e-116	377.4	TIGR00641	methylmalonyl-CoA mutase N-terminal domain
2710198237	187	12	94	6.4e-37	111.9	TIGR04567	DNA-directed RNA polymerase delta subunit
2710198238	534	1	527	0.0e+00	875.8	TIGR00337	CTP synthase
2710198244	285	1	285	5.5e-119	383.8	TIGR00167	ketose-bisphosphate aldolase
2710198244	285	3	285	0.0e+00	433.1	TIGR01859	fructose-1,6-bisphosphate aldolase, class II, various bacterial and amitochondriate protist
2710198245	225	13	225	1.6e-103	330.7	TIGR00875	fructose-6-phosphate aldolase, TalC/MipB family
2710198246	427	1	414	0.0e+00	561.7	TIGR01072	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
2710198247	320	1	320	0.0e+00	505.3	TIGR00330	fructose-1,6-bisphosphatase, class II
2710198248	420	4	415	0.0e+00	675.4	TIGR00767	transcription termination factor Rho
2710198249	70	1	66	2.2e-36	110.1	TIGR00105	ribosomal protein L31
2710198251	564	13	560	0.0e+00	727.2	TIGR02289	oligoendopeptidase, M3 family
2710198255	215	11	202	3.3e-62	195.5	TIGR03328	methylthioribulose-1-phosphate dehydratase
2710198256	219	3	187	4.9e-45	141.9	TIGR01489	2,3-diketo-5-methylthio-1-phosphopentane phosphatase
2710198256	219	5	180	1.3e-33	104.5	TIGR01488	Haloacid Dehalogenase superfamily, subfamily IB, phosphoserine phosphatase-like
2710198256	219	5	219	3.5e-97	312.5	TIGR03333	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase
2710198257	403	2	398	0.0e+00	642.1	TIGR03332	2,3-diketo-5-methylthiopentyl-1-phosphate enolase
2710198260	394	36	393	0.0e+00	488	TIGR01767	S-methyl-5-thioribose kinase
2710198261	350	35	337	1.1e-127	412.3	TIGR00524	eIF-2B alpha/beta/delta-related uncharacterized proteins
2710198261	350	9	337	0.0e+00	440.7	TIGR00512	S-methyl-5-thioribose-1-phosphate isomerase
2710198263	151	70	150	9.3e-38	114.4	TIGR00589	O-6-methylguanine DNA methyltransferase
2710198264	717	138	254	1.1e-17	50.6	TIGR00229	PAS domain S-box
2710198270	450	32	421	3.0e-92	295.6	TIGR00933	potassium uptake protein, TrkH family
2710198273	258	29	252	1.0e-80	257.6	TIGR02895	RNA polymerase sigma-I factor
2710198273	258	38	237	8.1e-13	35.4	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2710198275	261	12	246	1.2e-96	308.5	TIGR03716	integral membrane protein, YkoY family
2710198280	1029	1	1026	0.0e+00	447.2	TIGR00914	heavy metal efflux pump, CzcA family
2710198280	1029	3	1028	0.0e+00	497.6	TIGR00915	The (Largely Gram-negative Bacterial) Hydrophobe/Amphiphile Efflux-1 (HAE1) Family
2710198282	469	8	459	0.0e+00	436.6	TIGR00931	Na+/H+ antiporter NhaC
2710198284	522	10	169	1.4e-24	74.4	TIGR00231	small GTP-binding protein domain
2710198284	522	3	522	0.0e+00	672.3	TIGR00503	peptide chain release factor 3
2710198284	522	5	479	2.7e-72	231.4	TIGR00484	translation elongation factor EF-G
2710198286	405	4	404	0.0e+00	488.8	TIGR00804	nucleoside transporter
2710198287	360	185	341	1.7e-33	101.8	TIGR00254	diguanylate cyclase (GGDEF) domain
2710198288	491	20	484	0.0e+00	496.6	TIGR01085	UDP-N-acetylmuramyl-tripeptide synthetase
2710198290	463	13	240	2.2e-58	184.4	TIGR00924	amino acid/peptide transporter (Peptide:H+ symporter), bacterial
2710198291	270	5	267	2.5e-44	138	TIGR00765	YihY family inner membrane protein
2710198292	279	16	279	3.5e-130	419.1	TIGR03036	tryptophan 2,3-dioxygenase
2710198295	147	4	141	3.2e-63	197.9	TIGR03563	peroxiredoxin, SACOL1771 subfamily
2710198300	745	142	732	0.0e+00	590.7	TIGR02506	ribonucleoside-diphosphate reductase, alpha subunit
2710198307	383	5	369	0.0e+00	555	TIGR00236	UDP-N-acetylglucosamine 2-epimerase
2710198308	295	5	265	1.4e-125	404.1	TIGR01099	UTP--glucose-1-phosphate uridylyltransferase
2710198311	425	1	397	0.0e+00	449.6	TIGR03026	nucleotide sugar dehydrogenase
2710198321	310	84	229	6.6e-55	171.7	TIGR00350	cell envelope-related function transcriptional attenuator common domain
2710198326	188	21	181	4.2e-35	106.9	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2710198327	315	27	315	2.2e-46	145.7	TIGR01230	agmatinase
2710198327	315	4	314	4.4e-93	298.8	TIGR01227	formimidoylglutamase
2710198328	427	37	413	0.0e+00	500.9	TIGR01224	imidazolonepropionase
2710198329	556	7	551	0.0e+00	1013	TIGR01228	urocanate hydratase
2710198330	510	2	506	0.0e+00	725.2	TIGR01225	histidine ammonia-lyase
2710198337	400	86	396	4.4e-58	183	TIGR00744	ROK family protein (putative glucokinase)
2710198339	366	34	358	2.5e-111	357.8	TIGR01187	spermidine/putrescine ABC transporter ATP-binding subunit
2710198341	496	28	471	4.1e-109	351.5	TIGR00838	argininosuccinate lyase
2710198350	362	273	352	7.0e-37	111.6	TIGR00589	O-6-methylguanine DNA methyltransferase
2710198356	1148	10	1147	0.0e+00	1269.6	TIGR02082	5-methyltetrahydrofolate--homocysteine methyltransferase
2710198360	206	4	204	9.4e-54	168.8	TIGR00233	tryptophanyl-tRNA synthetase
2710198365	402	25	398	6.1e-93	298.3	TIGR04265	cardiolipin synthase
2710198367	671	36	402	1.1e-47	150.2	TIGR00485	translation elongation factor TU
2710198367	671	45	208	1.3e-14	42	TIGR00231	small GTP-binding protein domain
2710198367	671	48	665	5.2e-111	359.6	TIGR00475	selenocysteine-specific elongation factor SelB
2710198372	386	3	380	1.0e-55	175.1	TIGR02887	germination protein, Ger(x)C family
2710198376	359	9	359	1.9e-49	155	TIGR00912	spore germination protein (amino acid permease)
2710198377	1044	1	1039	7.0e-92	294.8	TIGR00618	exonuclease SbcC
2710198378	381	1	241	2.6e-53	167.4	TIGR00619	exonuclease SbcD
2710198381	440	76	199	2.5e-21	62.3	TIGR00229	PAS domain S-box
2710198393	667	7	667	0.0e+00	988.8	TIGR00232	transketolase, bacterial and yeast
2710198397	206	1	206	2.8e-86	274.3	TIGR00498	SOS regulatory protein LexA
2710198398	444	141	442	0.0e+00	462.8	TIGR00653	glutamine synthetase, type I
2710198401	417	8	356	0.0e+00	478.8	TIGR03156	GTP-binding protein HflX
2710198410	400	16	377	1.8e-121	391.6	TIGR01891	amidohydrolase
2710198423	31	5	30	2.9e-19	54.8	TIGR01732	conserved hypothetical tiny transmembrane protein
2710198434	497	88	492	0.0e+00	491	TIGR03994	coproporphyrinogen dehydrogenase HemZ
2710198435	290	6	242	4.0e-22	66.3	TIGR01484	HAD-superfamily hydrolase, subfamily IIB
2710198435	290	6	269	1.0e-41	130.2	TIGR00099	Cof subfamily of IIB subfamily of haloacid dehalogenase superfamily
2710198450	461	3	459	0.0e+00	762.5	TIGR00979	fumarate hydratase, class II
2710198452	218	9	107	1.8e-34	104.5	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2710198461	177	16	170	6.9e-31	93.2	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2710198467	458	1	452	0.0e+00	703.9	TIGR00416	DNA repair protein RadA
2710198470	234	4	221	1.4e-76	242.8	TIGR00453	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
2710198471	158	3	157	1.3e-75	238.9	TIGR00151	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
2710198472	485	4	484	0.0e+00	641.3	TIGR00464	glutamyl-tRNA synthetase, bacterial family
2710198473	216	5	166	4.1e-81	256.9	TIGR01172	serine O-acetyltransferase
2710198474	466	3	465	0.0e+00	623.3	TIGR00435	cysteinyl-tRNA synthetase
2710198476	247	2	242	1.9e-85	272.1	TIGR00186	rRNA methylase, putative, group 3
2710198478	217	14	211	2.6e-115	369.8	TIGR02859	RNA polymerase sigma-H factor
2710198478	217	32	210	5.2e-29	88.1	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2710198479	59	1	57	1.1e-27	82	TIGR00964	preprotein translocase, SecE subunit, bacterial
2710198480	177	5	177	5.2e-71	225	TIGR00922	transcription termination/antitermination factor NusG
2710198481	141	3	141	1.7e-68	215.1	TIGR01632	50S ribosomal protein uL11, bacterial form
2710198482	233	3	229	5.6e-111	355.4	TIGR01169	ribosomal protein L1, bacterial/chloroplast
2710198485	119	1	119	4.7e-55	171.5	TIGR00855	ribosomal protein L7/L12
2710198487	1185	203	896	0.0e+00	1071.9	TIGR02013	DNA-directed RNA polymerase, beta subunit
2710198488	1199	9	1182	0.0e+00	1931.1	TIGR02386	DNA-directed RNA polymerase, beta' subunit, predominant form
2710198490	140	1	137	1.6e-72	227.4	TIGR00981	ribosomal protein S12, bacterial/organelle
2710198491	156	3	156	4.8e-71	223.8	TIGR01029	ribosomal protein S7, bacterial/organelle
2710198492	692	1	691	0.0e+00	1262.2	TIGR00484	translation elongation factor EF-G
2710198492	692	8	181	1.1e-47	149	TIGR00231	small GTP-binding protein domain
2710198493	396	1	396	0.0e+00	768.2	TIGR00485	translation elongation factor TU
2710198493	396	10	164	3.2e-18	53.1	TIGR00231	small GTP-binding protein domain
2710198494	216	118	216	9.8e-50	153.2	TIGR01049	ribosomal protein S10, bacterial/organelle
2710198495	209	4	203	2.6e-89	284.5	TIGR03625	50S ribosomal protein uL3, bacterial form
2710198496	207	17	204	1.6e-86	274.6	TIGR03953	50S ribosomal protein L4, bacterial/organelle
2710198498	276	3	276	0.0e+00	464.6	TIGR01171	ribosomal protein L2, bacterial/organellar
2710198499	92	1	92	3.8e-50	154.4	TIGR01050	ribosomal protein S19, bacterial/organelle
2710198500	113	5	107	3.2e-55	171	TIGR01044	ribosomal protein L22, bacterial type
2710198501	218	1	210	1.3e-98	315	TIGR01009	ribosomal protein S3, bacterial type
2710198502	144	2	127	1.7e-66	208.2	TIGR01164	ribosomal protein L16, bacterial/organelle
2710198503	67	5	60	2.9e-28	83.9	TIGR00012	ribosomal protein L29
2710198504	87	7	78	1.0e-38	117.5	TIGR03635	ribosomal protein uS17, bacterial form
2710198505	122	1	122	5.4e-62	193.3	TIGR01067	ribosomal protein L14, bacterial/organelle
2710198506	103	1	101	1.0e-44	137.5	TIGR01079	ribosomal protein L24, bacterial/organelle
2710198510	179	2	177	1.1e-80	255.5	TIGR03654	ribosomal protein L6, bacterial type
2710198511	120	7	120	1.7e-49	153.2	TIGR00060	ribosomal protein L18, bacterial type
2710198512	166	8	163	2.2e-76	241.1	TIGR01021	ribosomal protein S5, bacterial/organelle type
2710198513	60	5	59	8.6e-32	94.9	TIGR01308	ribosomal protein L30, bacterial/organelle
2710198514	146	2	144	3.0e-58	181.9	TIGR01071	ribosomal protein L15, bacterial/organelle
2710198515	430	15	425	0.0e+00	496.1	TIGR00967	preprotein translocase, SecY subunit
2710198516	216	2	213	1.5e-85	272.1	TIGR01351	adenylate kinase
2710198517	248	2	248	2.4e-106	340.7	TIGR00500	methionine aminopeptidase, type I
2710198519	72	3	71	2.8e-43	132.1	TIGR00008	translation initiation factor IF-1
2710198520	37	1	37	1.3e-27	81.9	TIGR01022	ribosomal protein L36, bacterial type
2710198521	121	3	114	1.1e-57	179.6	TIGR03631	ribosomal protein uS13, bacterial form
2710198522	129	10	126	7.4e-62	193.2	TIGR03632	ribosomal protein uS11, bacterial form
2710198523	314	20	313	8.0e-130	418.3	TIGR02027	DNA-directed RNA polymerase, alpha subunit, bacterial and chloroplast-type
2710198524	120	2	120	1.7e-52	162.7	TIGR00059	ribosomal protein L17
2710198525	278	5	272	1.2e-125	404.3	TIGR04520	energy-coupling factor transporter ATPase
2710198526	289	3	280	8.3e-87	278	TIGR04520	energy-coupling factor transporter ATPase
2710198526	289	3	281	4.9e-124	399.9	TIGR04521	energy-coupling factor transporter ATPase
2710198528	250	2	240	7.8e-75	237.5	TIGR00071	tRNA pseudouridine(38-40) synthase
2710198540	337	6	329	6.0e-100	320.4	TIGR01430	adenosine deaminase
2710198551	517	5	507	0.0e+00	443.6	TIGR02734	phytoene desaturase
2710198553	498	6	498	3.1e-115	371.6	TIGR02734	phytoene desaturase
2710198567	453	21	441	4.0e-115	371	TIGR00665	replicative DNA helicase
2710198578	430	7	409	7.0e-85	271.5	TIGR00675	DNA-methyltransferase (dcm)
2710198583	144	8	144	9.8e-69	215.9	TIGR04191	putative bacilliredoxin, YphP/YqiW family
2710198587	285	3	281	7.1e-85	270.5	TIGR00762	EDD domain protein, DegV family
2710198597	226	25	225	1.1e-72	230.1	TIGR00697	conserved hypothetical integral membrane protein
2710198601	45	9	45	3.8e-17	48.2	TIGR03093	small, acid-soluble spore protein L
2710198620	103	8	41	3.3e-19	54.6	TIGR03544	DivIVA domain
2710198632	202	32	200	1.2e-82	261.9	TIGR00648	recombination protein U
2710198633	912	90	645	0.0e+00	597.1	TIGR02074	penicillin-binding protein, 1A family
2710198637	332	1	324	1.7e-127	411.2	TIGR00233	tryptophanyl-tRNA synthetase
2710198642	356	233	320	4.0e-21	61.2	TIGR01727	oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal domain
2710198646	131	2	115	7.6e-42	128.5	TIGR01617	transcriptional regulator, Spx/MgsR family
2710198648	501	27	501	0.0e+00	611.2	TIGR04265	cardiolipin synthase
2710198650	607	13	602	0.0e+00	730.9	TIGR00181	oligoendopeptidase F
2710198660	302	12	296	9.5e-74	234.3	TIGR00005	pseudouridine synthase, RluA family
2710198662	465	18	464	0.0e+00	437.4	TIGR00400	Mg2+ transporter (mgtE)
2710198670	156	11	151	1.1e-65	205.8	TIGR02838	stage V sporulation protein AC
2710198671	338	5	336	0.0e+00	477.2	TIGR02845	stage V sporulation protein AD
2710198672	118	5	118	1.9e-52	162.6	TIGR02839	stage V sporulation protein AE
2710198674	43	14	43	9.6e-18	49.9	TIGR01732	conserved hypothetical tiny transmembrane protein
2710198683	331	1	327	8.2e-112	359.1	TIGR02122	TRAP transporter solute receptor, TAXI family
2710198685	661	36	653	0.0e+00	754	TIGR02123	TRAP transporter, 4TM/12TM fusion protein
2710198689	214	1	203	3.2e-80	254.5	TIGR00257	uncharacterized protein, YigZ family
2710198693	434	1	410	0.0e+00	481.8	TIGR03026	nucleotide sugar dehydrogenase
2710198694	290	3	265	1.7e-125	403.8	TIGR01099	UTP--glucose-1-phosphate uridylyltransferase
2710198699	754	129	442	1.4e-67	214.4	TIGR02669	SpoIID/LytB domain
2710198704	363	85	231	1.8e-35	108.6	TIGR00350	cell envelope-related function transcriptional attenuator common domain
2710198721	300	9	299	5.5e-125	402.2	TIGR00274	N-acetylmuramic acid 6-phosphate etherase
2710198726	803	249	371	8.5e-20	58.3	TIGR00229	PAS domain S-box
2710198726	803	371	532	5.7e-36	110.8	TIGR00254	diguanylate cyclase (GGDEF) domain
2710198728	331	35	331	4.6e-74	235.2	TIGR01728	ABC transporter, substrate-binding protein, aliphatic sulfonates family
2710198734	908	203	230	2.9e-06	15.2	TIGR03057	X-X-X-Leu-X-X-Gly heptad repeats
2710198734	908	691	896	1.5e-68	218.1	TIGR03062	YhgE/Pip C-terminal domain
2710198734	908	9	172	1.3e-67	214.2	TIGR03061	YhgE/Pip N-terminal domain
2710198737	101	1	94	3.4e-36	110.4	TIGR00853	PTS system, lactose/cellobiose family IIB component
2710198738	102	3	101	1.5e-39	120.5	TIGR00823	phosphotransferase system enzyme II, lactose-specific, factor III
2710198739	143	1	137	8.6e-56	175.7	TIGR00410	PTS system, lactose/cellobiose family IIC component
2710198740	255	12	253	2.0e-73	233.7	TIGR00410	PTS system, lactose/cellobiose family IIC component
2710198772	379	10	343	0.0e+00	427.3	TIGR00276	epoxyqueuosine reductase
2710198774	157	2	157	1.6e-70	222	TIGR00185	tRNA (cytidine(34)-2'-O)-methyltransferase
2710198780	389	9	380	0.0e+00	591.9	TIGR02877	sporulation protein YhbH
2710198782	228	5	219	4.2e-86	273.9	TIGR00021	ribose 5-phosphate isomerase
2710198788	268	5	266	5.7e-90	287.5	TIGR00112	pyrroline-5-carboxylate reductase
2710198792	316	11	308	0.0e+00	444.7	TIGR01771	L-lactate dehydrogenase
2710198795	689	2	508	0.0e+00	824.1	TIGR02002	PTS system, glucose-specific IIBC component
2710198795	689	406	492	1.2e-29	90.7	TIGR00826	PTS system, glucose-like IIB component
2710198795	689	543	663	2.1e-51	161.1	TIGR00830	PTS system, glucose subfamily, IIA component
2710198795	689	64	358	5.4e-86	276.4	TIGR00852	PTS system, maltose and glucose-specific subfamily, IIC component
2710198798	517	13	200	3.0e-88	281.2	TIGR00888	GMP synthase (glutamine-hydrolyzing), N-terminal domain or A subunit
2710198798	517	207	517	0.0e+00	528.7	TIGR00884	GMP synthase (glutamine-hydrolyzing), C-terminal domain or B subunit
2710198802	275	16	275	2.6e-75	238.9	TIGR00552	NAD+ synthetase
2710198803	489	10	466	0.0e+00	601	TIGR01513	putative nicotinate phosphoribosyltransferase
2710198808	544	2	524	0.0e+00	849.7	TIGR02348	chaperonin GroL
2710198812	255	8	223	1.2e-68	217.3	TIGR00945	Twin arginine targeting (Tat) protein translocase TatC
2710198813	56	1	47	2.1e-23	68	TIGR01411	twin arginine-targeting protein translocase, TatA/E family
2710198816	338	7	318	0.0e+00	449.4	TIGR03723	tRNA threonylcarbamoyl adenosine modification protein TsaD
2710198816	338	8	310	4.5e-116	374.3	TIGR00329	metallohydrolase, glycoprotease/Kae1 family
2710198817	145	10	141	5.1e-50	155.2	TIGR01575	ribosomal-protein-alanine acetyltransferase
2710198818	232	3	216	3.3e-55	173.4	TIGR03725	tRNA threonylcarbamoyl adenosine modification protein YeaZ
2710198819	151	7	138	2.9e-45	139.6	TIGR00150	tRNA threonylcarbamoyl adenosine modification protein YjeE
2710198825	255	2	251	1.1e-89	286.3	TIGR00671	pantothenate kinase, type III
2710198826	653	112	606	0.0e+00	819.2	TIGR01241	ATP-dependent metalloprotease FtsH
2710198827	182	9	174	9.2e-73	229.6	TIGR01203	hypoxanthine phosphoribosyltransferase
2710198828	467	21	209	2.2e-60	190.9	TIGR02432	tRNA(Ile)-lysidine synthetase, N-terminal domain
2710198828	467	384	430	1.3e-18	53.4	TIGR02433	tRNA(Ile)-lysidine synthetase, C-terminal domain
2710198831	828	44	807	0.0e+00	894.2	TIGR02865	stage II sporulation protein E
2710198837	217	2	131	2.9e-46	143.1	TIGR02893	spore cortex biosynthesis protein YabQ
2710198838	98	15	98	1.1e-37	114.1	TIGR02892	sporulation protein YabP
2710198840	486	238	481	8.0e-104	332.7	TIGR00444	MazG family protein
2710198842	178	2	177	4.0e-91	290.8	TIGR02851	stage V sporulation protein T
2710198842	178	7	50	5.1e-19	55	TIGR01439	looped-hinge helix DNA binding domain, AbrB family
2710198843	1176	157	1098	0.0e+00	1218.5	TIGR00580	transcription-repair coupling factor (mfd)
2710198845	185	1	185	4.5e-77	244.1	TIGR00447	aminoacyl-tRNA hydrolase
2710198846	217	5	180	6.7e-54	168.3	TIGR00731	ribosomal protein bL25, Ctc-form
2710198848	319	10	319	0.0e+00	430.3	TIGR01251	ribose-phosphate pyrophosphokinase
2710198849	457	4	455	0.0e+00	613.2	TIGR01173	UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase
2710198851	124	1	123	2.3e-58	182	TIGR00004	reactive intermediate/imine deaminase
2710198852	279	4	271	9.5e-128	410.8	TIGR01743	pur operon repressor, Bacillus subtilis type
2710198853	284	1	284	4.4e-116	373.5	TIGR00154	4-diphosphocytidyl-2C-methyl-D-erythritol kinase
2710198863	1858	852	1858	0.0e+00	1276.7	TIGR02102	pullulanase, extracellular, Gram-positive
2710198870	66	11	43	1.1e-16	46.8	TIGR04088	SipW-cognate class signal peptide
2710198881	414	4	410	0.0e+00	665.4	TIGR03150	beta-ketoacyl-acyl-carrier-protein synthase II
2710198882	310	1	308	0.0e+00	454.4	TIGR00747	3-oxoacyl-(acyl-carrier-protein) synthase III
2710198887	863	6	863	0.0e+00	1317.3	TIGR03346	ATP-dependent chaperone ClpB
2710198889	269	9	262	4.1e-64	202.7	TIGR00753	undecaprenyl-diphosphatase UppP
2710198893	271	8	238	5.6e-28	85.5	TIGR01484	HAD-superfamily hydrolase, subfamily IIB
2710198893	271	8	265	1.2e-64	205.3	TIGR00099	Cof subfamily of IIB subfamily of haloacid dehalogenase superfamily
2710198898	285	3	281	1.0e-97	312.6	TIGR00762	EDD domain protein, DegV family
2710198909	451	16	415	1.9e-66	210.5	TIGR00797	putative efflux protein, MATE family
2710198911	375	5	375	2.3e-80	256.3	TIGR02887	germination protein, Ger(x)C family
2710198912	370	11	365	1.6e-66	211.1	TIGR00912	spore germination protein (amino acid permease)
2710198914	457	9	427	3.7e-70	222.9	TIGR00711	drug resistance transporter, EmrB/QacA subfamily
2710198941	240	6	238	8.5e-98	312.6	TIGR02404	trehalose operon repressor, B. subtilis-type
2710198947	551	1	549	0.0e+00	880.7	TIGR02403	alpha,alpha-phosphotrehalase
2710198948	471	164	450	3.2e-88	283.7	TIGR00852	PTS system, maltose and glucose-specific subfamily, IIC component
2710198948	471	3	49	8.6e-12	33.5	TIGR00826	PTS system, glucose-like IIB component
2710198948	471	4	462	0.0e+00	558.9	TIGR01996	PTS system, sucrose-specific IIBC component
2710198948	471	5	464	0.0e+00	680.9	TIGR01992	PTS system, trehalose-specific IIBC component
2710198957	253	6	253	7.4e-105	335.9	TIGR01832	2-deoxy-D-gluconate 3-dehydrogenase
2710198958	426	16	422	1.6e-123	398.4	TIGR00786	TRAP transporter, DctM subunit
2710198960	336	39	296	3.4e-87	278.1	TIGR00787	tripartite ATP-independent periplasmic transporter solute receptor, DctP family
2710198963	169	27	97	1.1e-15	43.9	TIGR01446	DnaD and phage-associated domain
2710198966	425	16	360	3.9e-130	420	TIGR04416	group II intron reverse transcriptase/maturase
2710198970	87	4	86	3.9e-29	87.1	TIGR02862	pro-sigmaK processing inhibitor BofA
